Artist and Title,Days,T10,Pk,(x?),PkStreams,Total
Iron Maiden - Speed Of Light,1,"",105,"","2,527","2,527"
Motörhead - The Devil,1,"",180,"","2,526","2,526"
Kortez - Bumerang,1,"",144,"","2,524","2,524"
Dear David - I've Been Waiting,1,"",157,"","2,523","2,523"
AURORA - Warrior - Jeremy Wheatley Mix,1,"",164,"","2,523","2,523"
AREA21 - Girls,1,"",200,"","2,521","2,521"
Iron Maiden - If Eternity Should Fail,1,"",107,"","2,513","2,513"
AWOLNATION - Windows,1,"",98,"","2,511","2,511"
ILLENIUM - With You,1,"",154,"","2,510","2,510"
One Direction - Drag Me Down - Big Payno x AFTERHRS Remix,1,"",116,"","2,502","2,502"
David Bowie - Love Is Lost,1,"",158,"","2,501","2,501"
The Cardigans - Lovefool,1,"",156,"","2,500","2,500"
Robert DeLong - Jealousy,1,"",127,"","2,499","2,499"
Alan Walker - Faded - Tiesto's Deep House Remix,1,"",192,"","2,499","2,499"
Minus-One - Alter Ego,1,"",171,"","2,497","2,497"
Death Cab for Cutie - Little Wanderer,1,"",93,"","2,496","2,496"
Foxes - If You Leave Me Now,1,"",150,"","2,495","2,495"
Graham Candy - Holding Up Balloons,1,"",97,"","2,495","2,495"
Kid Ink - Be Real,1,"",109,"","2,487","2,487"
James Blake - Radio Silence,1,"",179,"","2,485","2,485"
O.S.T.R. - To Mój Dzień - Wprowadzenie,1,"",160,"","2,485","2,485"
Kacy Hill - Foreign Fields,1,"",102,"","2,485","2,485"
The Chemical Brothers - Under Neon Lights,1,"",124,"","2,481","2,481"
Fismoll - Tales,1,"",136,"","2,480","2,480"
Demi Lovato - Stone Cold,1,"",130,"","2,479","2,479"
Jaymes Young - We Won't,1,"",193,"","2,478","2,478"
Dreezy - Body,1,"",180,"","2,477","2,477"
James Newton Howard - The Hanging Tree - Rebel Remix,1,"",102,"","2,476","2,476"
The Pussycat Dolls - Santa Baby - Non-LP Version,1,"",117,"","2,475","2,475"
Kortez - Wracaj do domu,1,"",150,"","2,468","2,468"
Purity Ring - heartsigh,1,"",99,"","2,466","2,466"
Marika - Tabletki,1,"",138,"","2,463","2,463"
O.S.T.R. - Jaki Ojciec Taki Syn - Wprowadzenie,1,"",164,"","2,461","2,461"
Coleman Hell - Thumbalina,1,"",99,"","2,457","2,457"
The Struts - Could Have Been Me,1,"",132,"","2,446","2,446"
Saya - Wet Dreams,1,"",199,"","2,444","2,444"
Michal Sobierajski - Czesc,1,"",110,"","2,443","2,443"
Kid Astray - Back To The Ordinary,1,"",118,"","2,441","2,441"
Evangeline - My Kingdom - William Black Remix,1,"",162,"","2,440","2,440"
blink-182 - All The Small Things,1,"",177,"","2,435","2,435"
Great Good Fine Ok - Take It or Leave It,1,"",132,"","2,435","2,435"
Sigma - Glitterball,1,"",124,"","2,433","2,433"
Five Knives - Sugar,1,"",119,"","2,430","2,430"
The Chainsmokers - Until You Were Gone,1,"",133,"","2,429","2,429"
Jess Glynne - Ain't Got Far To Go,1,"",131,"","2,429","2,429"
Maroon 5 - This Love,1,"",169,"","2,424","2,424"
MAGIC! - Lay You Down Easy,1,"",175,"","2,422","2,422"
Transviolet - Bloodstream,1,"",114,"","2,418","2,418"
Extreme - More Than Words,1,"",168,"","2,417","2,417"
Julio Bashmore - Holding On,1,"",136,"","2,417","2,417"
The Last Shadow Puppets - Aviation,1,"",184,"","2,415","2,415"
Mumford & Sons - Just Smoke,1,"",101,"","2,412","2,412"
BJ The Chicago Kid - The New Cupid,1,"",180,"","2,411","2,411"
Iveta Mukuchyan - LoveWave - Eurovision 2016 - Armenia,1,"",182,"","2,411","2,411"
"David Bowie - China Girl - Live At The Manhattan Center, New York",1,"",170,"","2,409","2,409"
High Dive Heart - Vintage,1,"",142,"","2,408","2,408"
Blessid Union Of Souls - I Believe,1,"",156,"","2,407","2,407"
Madonna - Like a Prayer,1,"",118,"","2,406","2,406"
Highasakite - Golden Ticket,1,"",195,"","2,404","2,404"
Bon Jovi - It's My Life,1,"",198,"","2,403","2,403"
Moderat - Finder,1,"",188,"","2,401","2,401"
Contact - Never Stop,1,"",195,"","2,401","2,401"
Iggy Azalea - Work,1,"",165,"","2,399","2,399"
Dawid Kwiatkowski - Yin Yang,1,"",158,"","2,398","2,398"
TOKiMONSTA - Put It Down,1,"",156,"","2,397","2,397"
Kodaline - Autopilot,1,"",103,"","2,391","2,391"
Kiesza - Vietnam,1,"",103,"","2,384","2,384"
Mumford & Sons - Monster,1,"",103,"","2,384","2,384"
We The Kings - Secret Valentine,1,"",143,"","2,384","2,384"
Lauren Aquilina - Kicks,1,"",194,"","2,380","2,380"
Soft Cell - Tainted Love,1,"",177,"","2,378","2,378"
Bit Funk - Off The Ground,1,"",141,"","2,374","2,374"
Lukas Graham - Drunk In The Morning,1,"",171,"","2,373","2,373"
Bobby Darin - Splish Splash,1,"",164,"","2,372","2,372"
Jack Garratt - Fire,1,"",184,"","2,369","2,369"
Kiesza - Bad Thing,1,"",105,"","2,369","2,369"
Tate Kobang - Bank Rolls - Remix,1,"",116,"","2,367","2,367"
Bastille - Flaws,1,"",98,"","2,365","2,365"
Låpsley - Brownlow,1,"",105,"","2,362","2,362"
Bryce Fox - Horns,1,"",193,"","2,360","2,360"
Snakehips - Money On Me,1,"",194,"","2,357","2,357"
Dawid Kwiatkowski - Za nami,1,"",167,"","2,353","2,353"
Alizzz - Your Love feat. Max Marshall,1,"",160,"","2,353","2,353"
"Kukiz - Nastolatek, czyli Dejavu",1,"",102,"","2,349","2,349"
Madonna - Hold Tight,1,"",100,"","2,349","2,349"
Florrie - Real Love,1,"",187,"","2,348","2,348"
George Maple - Where You End And I Begin,1,"",106,"","2,347","2,347"
Metric - The Shade,1,"",117,"","2,347","2,347"
Syn Cole - Bright Lights,1,"",168,"","2,344","2,344"
KINGDM - Baby,1,"",199,"","2,342","2,342"
DEVO - Whip It,1,"",182,"","2,342","2,342"
Cheat Codes - Senses,1,"",110,"","2,342","2,342"
The Beatles - Day Tripper - Remastered 2015,1,"",157,"","2,340","2,340"
L.U.C. - W Zwiazku Z Tym - K. Pronko & K2 & Mesajah,1,"",113,"","2,340","2,340"
Panic! At The Disco - Emperor's New Clothes,1,"",157,"","2,339","2,339"
Chelsea Lankes - Bullet,1,"",190,"","2,338","2,338"
Father John Misty - True Affection,1,"",117,"","2,337","2,337"
Till Brönner - Last Christmas,1,"",122,"","2,336","2,336"
Nicky Romero - Toulouse - Original Mix,1,"",170,"","2,336","2,336"
Fareoh - Fight for You,1,"",141,"","2,334","2,334"
Lera Lynn - The Only Thing Worth Fighting For,1,"",152,"","2,333","2,333"
Duran Duran - Pressure Off,1,"",131,"","2,331","2,331"
Animal Collective - FloriDada,1,"",162,"","2,329","2,329"
Laura Welsh - Break The Fall,1,"",109,"","2,323","2,323"
Major Lazer - Aerosol Can,1,"",113,"","2,320","2,320"
Kortez - Ludzie z lodu,1,"",172,"","2,318","2,318"
Olly Alexander (Years & Years) - 1977,1,"",144,"","2,311","2,311"
Jamie Foxx - You Changed Me,1,"",105,"","2,310","2,310"
The Japanese House - Clean,1,"",139,"","2,309","2,309"
Fismoll - Soldier,1,"",154,"","2,308","2,308"
VIC MENSA - Down On My Luck,1,"",99,"","2,305","2,305"
Foreign Air - Free Animal,1,"",195,"","2,299","2,299"
David Bowie - Thursday's Child,1,"",181,"","2,298","2,298"
The Beatles - Norwegian Wood (This Bird Has Flown) - Remastered,1,"",186,"","2,295","2,295"
Basic Tape - Not Afraid,1,"",169,"","2,295","2,295"
Fjord - Blue,1,"",108,"","2,294","2,294"
Bright Eyes - First Day Of My Life,1,"",175,"","2,293","2,293"
The Dumplings - Dark Side,1,"",180,"","2,285","2,285"
Maroon 5 - She Will Be Loved,1,"",173,"","2,284","2,284"
The-Dream - That's My Shit,1,"",113,"","2,283","2,283"
Jess Glynne - You Can Find Me,1,"",141,"","2,282","2,282"
Pixies - Where Is My Mind?,1,"",182,"","2,278","2,278"
Moderat - Eating Hooks,1,"",199,"","2,277","2,277"
Destiny's Child - Say My Name,1,"",175,"","2,271","2,271"
Agnieszka Chylińska - Against All Odds - Take a Look at Me Now,1,"",120,"","2,269","2,269"
PANG! - Touch - Original Mix,1,"",113,"","2,265","2,265"
Fleur East - Sax,1,"",169,"","2,265","2,265"
Jimi Charles Moody - The Woman,1,"",137,"","2,259","2,259"
Sia - House On Fire,1,"",176,"","2,257","2,257"
Kortez - Dla mamy,1,"",180,"","2,254","2,254"
Fallulah - Perfect Tense,1,"",189,"","2,253","2,253"
Diddy - Finna Get Loose,1,"",148,"","2,253","2,253"
The Dumplings - Don't Be Afraid,1,"",185,"","2,250","2,250"
Lights - Banner (Acoustic),1,"",190,"","2,240","2,240"
Madeon - Home,1,"",113,"","2,234","2,234"
Madonna - Joan Of Arc,1,"",107,"","2,233","2,233"
AC/DC - T.N.T.,1,"",147,"","2,233","2,233"
Olly Alexander (Years & Years) - I Want To Love,1,"",151,"","2,231","2,231"
Disclosure - Echoes,1,"",154,"","2,231","2,231"
Refused - Servants Of Death,1,"",148,"","2,231","2,231"
Lucas Nord - Faking,1,"",178,"","2,230","2,230"
Ellie Goulding - Aftertaste,1,"",172,"","2,229","2,229"
Fat Joe - All The Way Up,1,"",196,"","2,228","2,228"
Stephen - Hello,1,"",170,"","2,223","2,223"
Lou Doillon - Where To Start,1,"",166,"","2,221","2,221"
Little Mix - OMG,1,"",175,"","2,219","2,219"
Shawn Mendes - A Little Too Much,1,"",124,"","2,214","2,214"
Pell - Queso,1,"",131,"","2,213","2,213"
The Wombats - Give Me a Try,1,"",115,"","2,211","2,211"
Remady - Another Day in Paradise,1,"",183,"","2,204","2,204"
Kyla La Grange - So Sweet,1,"",155,"","2,200","2,200"
Missy Elliott - WTF (Where They From),1,"",182,"","2,199","2,199"
David Bowie - Oh! You Pretty Things - 1999 Remastered Version,1,"",191,"","2,194","2,194"
Alicia Keys - 28 Thousand Days,1,"",143,"","2,193","2,193"
Lenno - Fever,1,"",182,"","2,190","2,190"
Kasia Popowska - Mantra,1,"",99,"","2,185","2,185"
Sex Pistols - God Save The Queen,1,"",185,"","2,184","2,184"
Yugopolis - Ostatnia Nocka - 2014 Remastered,1,"",108,"","2,180","2,180"
Pat Benatar - We Belong,1,"",133,"","2,177","2,177"
Hozier - Like Real People Do,1,"",186,"","2,175","2,175"
"Megan Davies - See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",1,"",162,"","2,173","2,173"
Little Simz - Time Capsule,1,"",136,"","2,173","2,173"
Hilary Duff - My Kind,1,"",158,"","2,171","2,171"
Above & Beyond - Peace Of Mind,1,"",124,"","2,171","2,171"
The Rolling Stones - Gimme Shelter,1,"",197,"","2,170","2,170"
Prince Royce - Handcuffs,1,"",158,"","2,168","2,168"
First Aid Kit - My Silver Lining,1,"",140,"","2,168","2,168"
Marcus Marr - Learning for Your Love,1,"",181,"","2,164","2,164"
Kaskade - Us,1,"",174,"","2,164","2,164"
Little Mix - A.D.I.D.A.S.,1,"",181,"","2,163","2,163"
Kiesza - Sound Of A Woman,1,"",115,"","2,162","2,162"
Jimi Charles Moody - Blue Honey,1,"",140,"","2,160","2,160"
Tom Odell - Sparrow,1,"",197,"","2,159","2,159"
Mumford & Sons - Broad-Shouldered Beasts,1,"",122,"","2,158","2,158"
Will Joseph Cook - Streets of Paris,1,"",195,"","2,155","2,155"
Fismoll - Holy Ground,1,"",164,"","2,154","2,154"
Kendrick Lamar - untitled 01 | 08.19.2014.,1,"",192,"","2,153","2,153"
LOYAL - Blue & The Green,1,"",196,"","2,150","2,150"
Snoop Dogg - R U A Freak,1,"",125,"","2,149","2,149"
Seven Lions - Lose Myself,1,"",130,"","2,139","2,139"
Toro y Moi - Buffalo,1,"",128,"","2,139","2,139"
DJ Khaled - You Mine,1,"",180,"","2,135","2,135"
Kamp! - No Need to Be Kind,1,"",181,"","2,134","2,134"
Hey - Błysk,1,"",195,"","2,133","2,133"
Gallant - Learn To Fly,1,"",142,"","2,132","2,132"
OMI - Fireworks,1,"",167,"","2,130","2,130"
The Dumplings - Sama Wkracza W Pustke,1,"",196,"","2,130","2,130"
Pia Mia - Touch,1,"",162,"","2,128","2,128"
B.B. King - Ain't Nobody Home,1,"",128,"","2,123","2,123"
Emile Haynie - Wait For Life,1,"",128,"","2,121","2,121"
5 Seconds of Summer - Invisible,1,"",183,"","2,117","2,117"
Atlas Genius - Stockholm,1,"",155,"","2,117","2,117"
Waterstrider - White Light,1,"",126,"","2,114","2,114"
5 Seconds of Summer - San Francisco,1,"",184,"","2,111","2,111"
NERO - Two Minds,1,"",161,"","2,111","2,111"
MEG MYERS - Sorry,1,"",164,"","2,110","2,110"
Matoma - Love You Right,1,"",200,"","2,109","2,109"
Pentatonix - Can't Sleep Love,1,"",143,"","2,106","2,106"
Ellie Goulding - Keep On Dancin',1,"",186,"","2,104","2,104"
Empress Of - How Do You Do It,1,"",152,"","2,104","2,104"
Vera Blue - Hold,1,"",197,"","2,103","2,103"
Rammstein - Rammlied,1,"",102,"","2,102","2,102"
OB OBrien - Schemin Up,1,"",128,"","2,101","2,101"
Gromee - Follow You,1,"",126,"","2,101","2,101"
DJ Khaled - Hold You Down,1,"",171,"","2,100","2,100"
Olly Alexander (Years & Years) - Ready For You - Acoustic,1,"",164,"","2,097","2,097"
Icona Pop - Clap Snap,1,"",157,"","2,094","2,094"
Organek - Dziewczyna Śmierć,1,"",153,"","2,093","2,093"
CeeLo Green - Fuck You,1,"",195,"","2,091","2,091"
Ewa Farna - Tu,1,"",188,"","2,091","2,091"
Nils Van Zandt - Party Crasher (Radio Edit),1,"",199,"","2,085","2,085"
Kamp! - Half Nelson,1,"",188,"","2,075","2,075"
5 Seconds of Summer - The Girl Who Cried Wolf,1,"",189,"","2,074","2,074"
Raury - Friends,1,"",153,"","2,073","2,073"
Disclosure - Masterpiece,1,"",170,"","2,072","2,072"
Grace Mitchell - NoLo,1,"",144,"","2,071","2,071"
Bastille - Fall Into Your Arms (Bastille Vs. The Gemma Sharples Quartet),1,"",122,"","2,069","2,069"
Nirvana - Lithium,1,"",114,"","2,069","2,069"
Fismoll - Let Me Breathe My Sigh,1,"",176,"","2,068","2,068"
The Beatles - She Loves You - Mono / Remastered,1,"",186,"","2,068","2,068"
Foo Fighters - The Pretender,1,"",170,"","2,067","2,067"
Tinashe - Party Favors,1,"",171,"","2,066","2,066"
Demi Lovato - For You,1,"",175,"","2,060","2,060"
Northern Faces - Cops Come,1,"",130,"","2,058","2,058"
Organek - Nazywam Się Organek,1,"",156,"","2,058","2,058"
Tritonal - GAMMA GAMMA,1,"",162,"","2,057","2,057"
Sheppard - Something's Missing,1,"",108,"","2,054","2,054"
5 Seconds of Summer - Airplanes,1,"",190,"","2,053","2,053"
OMI - Cheerleader (Felix Jaehn Remix),1,"",128,"","2,052","2,052"
Demi Lovato - Waitin for You,1,"",180,"","2,051","2,051"
Night Terrors of 1927 - Shine,1,"",136,"","2,049","2,049"
Ra Ra Riot - Water,1,"",197,"","2,047","2,047"
Big Sean - All Your Fault,1,"",120,"","2,046","2,046"
Brandi Carlile - Wherever is Your Heart,1,"",135,"","2,046","2,046"
Kuana Torres Kahele - Lava,1,"",146,"","2,045","2,045"
Young Guns - Speaking In Tongues,1,"",177,"","2,045","2,045"
Howard - Money Can't Buy (Single),1,"",137,"","2,043","2,043"
Neon Indian - Annie,1,"",150,"","2,040","2,040"
Little Mix - Grown,1,"",194,"","2,040","2,040"
Parson James - Temple,1,"",196,"","2,038","2,038"
Florida Georgia Line - Sun Daze,1,"",190,"","2,038","2,038"
Kendrick Lamar - Mortal Man,1,"",134,"","2,035","2,035"
G-Eazy - Random,1,"",175,"","2,029","2,029"
Travis Scott - 3500,1,"",180,"","2,028","2,028"
Iron Maiden - The Great Unknown,1,"",151,"","2,027","2,027"
Majid Jordan - My Love,1,"",167,"","2,026","2,026"
Ella Henderson - Yours,1,"",191,"","2,025","2,025"
Kodaline - Honest,1,"",113,"","2,024","2,024"
Beatrice Eli - Trust Issues,1,"",136,"","2,021","2,021"
Gromee - Who Do You Love,1,"",143,"","2,021","2,021"
AWOLNATION - Woman Woman,1,"",123,"","2,021","2,021"
Sleeping At Last - I'm Gonna Be (500 Miles),1,"",126,"","2,020","2,020"
Refused - Françafrique,1,"",150,"","2,020","2,020"
AWOLNATION - Run,1,"",128,"","2,018","2,018"
Twisted Measure - Chandelier,1,"",181,"","2,017","2,017"
Muse - Uprising,1,"",182,"","2,012","2,012"
Kiesza - The Love,1,"",122,"","2,009","2,009"
Carly Rae Jepsen - Making The Most Of The Night,1,"",145,"","2,009","2,009"
Little Mix - Love Me or Leave Me,1,"",198,"","2,005","2,005"
Will Joseph Cook - Beach - I Wanna Make You Mine,1,"",145,"","2,004","2,004"
A Silent Film - Something To Believe In,1,"",159,"","2,003","2,003"
Madeon - Pay No Mind,1,"",123,"","2,002","2,002"
George Ezra - Listen to the Man,1,"",133,"","2,002","2,002"
Susanne Sundfør - Delirious,1,"",141,"","2,001","2,001"
Avicii - Pure Grinding,1,"",176,"","2,000","2,000"
Muse - Revolt,1,"",153,"","1,998","1,998"
Fismoll - Made Of Clouds,1,"",192,"","1,995","1,995"
Kaptan - Everything,1,"",148,"","1,995","1,995"
Kanye West - Gold Digger,1,"",126,"","1,990","1,990"
Honorata Skarbek - Damy radę,1,"",137,"","1,987","1,987"
Video - Ktos Nowy,1,"",153,"","1,981","1,981"
Calvin Harris - C.U.B.A,1,"",127,"","1,980","1,980"
Meek Mill - R.I.C.O.,1,"",182,"","1,973","1,973"
Lawrence Taylor - Bang Bang,1,"",183,"","1,972","1,972"
Elena - Señor Loco,1,"",170,"","1,971","1,971"
Axwell /\ Ingrosso - On My Way,1,"",130,"","1,968","1,968"
Muse - Aftermath,1,"",157,"","1,968","1,968"
Kiesza - Giant In My Heart,1,"",124,"","1,967","1,967"
Greg Holden - Hold on Tight,1,"",139,"","1,964","1,964"
Oliver Heldens - Koala,1,"",196,"","1,962","1,962"
Madonna - HeartBreakCity,1,"",129,"","1,962","1,962"
BOKKA - Let It,1,"",146,"","1,960","1,960"
Viola Beach - Swings & Waterslides,1,"",163,"","1,960","1,960"
Odessa - Grow,1,"",139,"","1,956","1,956"
Brenda Lee - Rocking Around The Christmas Tree,1,"",200,"","1,954","1,954"
Hoodie Allen - The Moment,1,"",171,"","1,950","1,950"
Krewella - Alive,1,"",200,"","1,946","1,946"
Will Dailey - Higher Education,1,"",112,"","1,946","1,946"
Demi Lovato - Lionheart,1,"",192,"","1,940","1,940"
Timeflies - Worse Things Than Love,1,"",150,"","1,939","1,939"
William Singe - Hotline Bling,1,"",194,"","1,939","1,939"
Meek Mill - Pullin Up,1,"",188,"","1,938","1,938"
Rammstein - Sonne,1,"",123,"","1,938","1,938"
ZHU - As Crazy As It Is,1,"",185,"","1,934","1,934"
Sara Bareilles - She Used To Be Mine,1,"",165,"","1,934","1,934"
Miguel - Hollywood Dreams,1,"",186,"","1,932","1,932"
Maria Niklińska - Na Piec,1,"",139,"","1,930","1,930"
DJane HouseKat - 38 Degrees - Radio Version,1,"",176,"","1,927","1,927"
Casey Veggies - Wonderful,1,"",166,"","1,926","1,926"
Borgeous - Zero Gravity,1,"",162,"","1,926","1,926"
ABBA - Happy New Year,1,"",153,"","1,925","1,925"
Demi Lovato - Wildfire,1,"",196,"","1,923","1,923"
Olly Alexander (Years & Years) - King - Acoustic,1,"",191,"","1,922","1,922"
NERVO - Hey Ricky,1,"",192,"","1,922","1,922"
The Tallest Man On Earth - Sagres,1,"",140,"","1,921","1,921"
Sundara Karma - Loveblood,1,"",142,"","1,919","1,919"
One Direction - Night Changes - Afterhrs Remix,1,"",154,"","1,918","1,918"
Run The Jewels - Close Your Eyes (And Count to Fuck),1,"",116,"","1,918","1,918"
MARINA - I'm a Ruin,1,"",144,"","1,917","1,917"
Refused - Elektra,1,"",131,"","1,913","1,913"
Tribe Society - Kings,1,"",195,"","1,911","1,911"
DJ Fresh - Gravity,1,"",132,"","1,911","1,911"
Pentatonix - Lean On,1,"",189,"","1,911","1,911"
Samantha Fox - Touch Me (I Want Your Body),1,"",130,"","1,904","1,904"
Jack Garratt - The Love You're Given,1,"",156,"","1,903","1,903"
AC/DC - Dirty Deeds Done Dirt Cheap,1,"",196,"","1,902","1,902"
Trzynasta w Samo Poludnie - Biegne,1,"",126,"","1,902","1,902"
BANNERS - Shine A Light,1,"",181,"","1,900","1,900"
Diana Krall - California Dreamin',1,"",134,"","1,899","1,899"
Yugopolis - Warszawski Lot - 2014 Remastered,1,"",122,"","1,897","1,897"
Iron Maiden - The Red And The Black,1,"",170,"","1,896","1,896"
Best Coast - California Nights,1,"",148,"","1,895","1,895"
Katy Perry - White Christmas,1,"",122,"","1,892","1,892"
Slayer - Cast The First Stone,1,"",174,"","1,891","1,891"
Rammstein - PUSSY,1,"",127,"","1,888","1,888"
Rammstein - Ich will,1,"",128,"","1,886","1,886"
Rebel Wilson - We Belong,1,"",140,"","1,886","1,886"
Hilary Duff - All About You,1,"",135,"","1,882","1,882"
Will Butler - Witness,1,"",151,"","1,882","1,882"
Jordan Bratton - Victoria,1,"",143,"","1,881","1,881"
"The Isley Brothers - Shout, Pts. 1 & 2",1,"",162,"","1,880","1,880"
B.B. King - Woke Up This Morning (My Baby She Was Gone),1,"",153,"","1,878","1,878"
Joey Bada$$ - Paper Trail$,1,"",138,"","1,877","1,877"
Bleachers - I Wanna Get Better,1,"",183,"","1,876","1,876"
Emmi - Sleep On It,1,"",184,"","1,875","1,875"
Avicii - Ten More Days,1,"",168,"","1,873","1,873"
Erik Hassle - No Words,1,"",146,"","1,869","1,869"
Rammstein - ICH TU DIR WEH,1,"",129,"","1,867","1,867"
Mount Kimbie - Carbonated,1,"",123,"","1,865","1,865"
Flight Facilities - Sunshine,1,"",121,"","1,864","1,864"
Fifth Harmony - I'm In Love With a Monster,1,"",167,"","1,862","1,862"
Pearl Jam - Alive,1,"",134,"","1,860","1,860"
Tom Swoon - Savior,1,"",126,"","1,859","1,859"
LION BABE - Don't Break My Heart,1,"",161,"","1,856","1,856"
Lennon & Maisy - Boom Clap,1,"",141,"","1,853","1,853"
Klingande - RIVA (Restart the Game),1,"",187,"","1,852","1,852"
Wu-Tang Clan - A Better Tomorrow,1,"",126,"","1,849","1,849"
Mr. Probz - Nothing Really Matters,1,"",152,"","1,847","1,847"
R. City - Checking For You,1,"",190,"","1,845","1,845"
Kukiz - Kundelek Antka Policmajstra,1,"",135,"","1,841","1,841"
RHODES - You & I,1,"",189,"","1,841","1,841"
Gareth Emery - Hands,1,"",180,"","1,841","1,841"
Madonna - Body Shop,1,"",143,"","1,840","1,840"
Jon Foreman - June & Johnny,1,"",161,"","1,837","1,837"
Bon Iver - re:stacks,1,"",130,"","1,834","1,834"
Monika Lewczuk - #TAM TAM,1,"",191,"","1,830","1,830"
Mac Miller - Break The Law,1,"",172,"","1,830","1,830"
Foals - A Knife In The Ocean,1,"",172,"","1,829","1,829"
Troye Sivan - THE QUIET,1,"",182,"","1,827","1,827"
Marian Hill - Lips,1,"",162,"","1,827","1,827"
Father John Misty - The Night Josh Tillman Came To Our Apt.,1,"",138,"","1,825","1,825"
Elliphant - Love Me Badder,1,"",161,"","1,821","1,821"
Nick Jonas - Chains,1,"",149,"","1,820","1,820"
Damien Jurado - Ohio - filous Remix,1,"",148,"","1,819","1,819"
