Artist and Title,Days,Pk,(x?),Total,Today
Home Free - Sea Shanty Medley,79,22,"","270,846",0
Van Halen - Jump,18,2,(x1),"270,835",0
Iggy Azalea - Trouble,52,57,"","270,807",0
Justin Jesso - Getting Closer,83,43,"","270,771",0
GAZIROVKA - Black,108,79,"","270,712",0
Snakehips - All My Friends,44,75,"","270,706",0
Ami - Trumpet Lights,--,492,"","270,697",0
Mariza - Melhor de Mim,--,519,"","270,586",258
Céline Dion - Loved Me Back to Life,35,13,"","270,542",0
Jenifer & Slimane - Les choses simples,71,73,"","270,444",0
Nikos Band - GEORGIAN DISCO,104,57,"","270,299","1,196"
Cesare Cremonini - Poetica,61,82,"","270,142",0
"I.M.T. Smile - Hej, sokoly",--,596,"","270,141",0
Ultimo - Ti dedico il silenzio,36,110,"","270,137",0
Flo Rida - Club Can't Handle Me,1,149,"","270,016",720
Alice Merton - Why so Serious,65,84,"","270,010",0
Khalid - Talk,102,50,"","269,965",0
OneRepublic - Something I Need,10,73,"","269,962",0
MONATIK - Vitamin D,--,147,"","269,846",0
"Ernia, Bresh & Fabri Fibra - PARAFULMINI",130,61,"","269,838",0
Regi - Ellie,12,169,"","269,737",0
N.E.R.D & Rihanna - Lemon,37,7,"","269,506",0
Hafex - Intihask,81,56,"","269,414",0
Roger Whittaker & Stereoact - Ein bisschen Aroma,89,34,"","269,263",0
Alessia Cara - How Far I'll Go,2,89,"","269,164",0
Nicole Scherzinger - Your Love,31,57,"","269,060",0
"Luis Fonsi, Sebastián Yatra & Nicky Jam - Date La Vuelta",65,19,"","268,991",0
Macadam Crocodile - After the Game,2,185,"","268,794",0
Freddy Kalas - Feel da Rush,--,153,"","268,728",0
Live Lounge Allstars - Times Like These,51,5,"","268,724",0
Nicki Minaj - Pills N Potions,43,20,"","268,568",0
The Police - Every Breath You Take,1,189,"","268,554",0
"Elodie, Michele Bravi & Guè Pequeno - Nero Bali",111,87,"","268,487",0
Jay Leemo - Улетай,76,72,"","268,383",0
Giusy Ferreri - Partiti adesso,3,98,"","268,264",0
Billie Eilish - all the good girls go to hell,56,37,"","268,238",0
Roy Wood & Wizzard - I Wish It Could Be Christmas Everyday,39,130,"","268,234",0
The Black Eyed Peas - Meet Me Halfway,--,364,"","268,157",0
Conchita - El Viaje,--,218,"","268,061",0
Aerosmith - I Don't Want to Miss a Thing,2,125,"","267,978",0
Ben Pearce - What I Might Do,20,66,"","267,968",0
Hugo Helmig - Please Don't Lie,62,77,"","267,933",0
"Imany - The Good, the Bad & the Crazy",--,153,"","267,928",0
Snelle & Maan - Blijven Slapen,81,81,"","267,814",0
Robin Schulz & Tom Walker - Sun Will Shine,90,35,"","267,640",0
YG Marley - Praise Jah In the Moonlight,86,14,"","267,417",369
Dadju & Tayc - I love you,117,44,"","267,394",402
"Pink Floyd - Another Brick In the Wall, Pt. 2",1,169,"","267,193",0
Cesare Cremonini - Nessuno Vuole Essere Robin,86,92,"","267,113",0
Элджей - Sayonara детка,106,75,"","267,050",0
Orelsan - La pluie,71,63,"","266,923",0
Rozalén - La Puerta Violeta,--,231,"","266,888",0
Pitbull - Wild Wild Love,29,32,"","266,826",0
Colbie Caillat - Try,9,38,"","266,724",0
blink-182 - ONE MORE TIME,66,2,(x1),"266,619",0
Lana Del Rey - Lust for Life,22,3,(x1),"266,606",0
Paolo Nutini - Iron Sky,1,107,"","266,580",0
Kanye West - Only One,17,1,(x2),"266,311",0
Sound Of Legend - Maniac,111,68,"","266,305",0
Diplo & Miguel - Don’t Forget My Love,105,28,"","266,279",0
Dire Straits - Sultans of Swing,--,280,"","266,143",247
Tayc - N'y pense plus,78,53,"","266,137",0
DOROFEEVA - gorit,99,67,"","266,038",0
JAY Z - Empire State of Mind,--,140,"","265,876",0
Backstreet Boys - Chances,55,10,"","265,814",0
Jason Derulo & Michael Bublé - Spicy Margarita,54,8,"","265,793","3,145"
Pia Mia - Do It Again,39,76,"","265,792",0
Zedd - Clarity,--,128,"","265,512",0
Time Square - Follow the Sun,--,115,"","265,503",0
Артур Пирожков - #Алкоголичка,80,74,"","265,456",0
5 Seconds of Summer - She's Kinda Hot,39,1,(x2),"265,439",0
Bebe Rexha - Meant to Be,58,39,"","265,432",0
Darin - Ta mig tillbaka,--,113,"","265,344",0
Jax Jones & Years & Years - Play,96,36,"","265,240",0
Martin Garrix & Dean Lewis - Used To Love,75,12,"","265,153",0
One Direction - You & I,14,1,(x1),"265,148",0
Calogero - Le portrait,--,115,"","264,938",0
SEREBRO - Я тебя не отдам,--,140,"","264,909",0
Shade - La hit dell'estate,93,73,"","264,875",0
Vanotek - Back to Me,75,111,"","264,783",0
Boomdabash & Eiffel 65 - Heaven,93,48,"","264,781",0
Pinguini Tattici Nucleari - Ringo Starr,69,49,"","264,778",116
Benji & Fede - Moscow Mule,104,99,"","264,469",0
Janelle Monáe - Make Me Feel,78,44,"","264,174",0
Elettra Lamborghini - Pistolero,103,54,"","264,151",0
Rompasso - Ignis,53,130,"","264,138",0
ANNA ASTI - Феникс,85,53,"","263,961",0
Jessica Darrow - Surface Pressure,98,23,"","263,935",0
Thegiornalisti - Maradona y Pelé,116,75,"","263,893",0
Armin van Buuren - Another You,28,72,"","263,792",0
Hedegaard - Happy Home,--,163,"","263,686",0
Loco Escrito - Mi Culpa,11,174,"","263,639",0
Kokab - Got U,--,126,"","263,586",0
Ultimo - Il ballo delle incertezze,39,85,"","263,325",0
MiyaGi - Captain,53,70,"","263,064",0
Gavin James - The Book of Love,1,98,"","263,048",0
Silbermond - In meiner Erinnerung,103,40,"","263,036",0
Julian Sommer - Dicht im Flieger,96,64,"","262,773",0
James Blunt - The Truth,31,30,"","262,588",0
LOBODA - INSTADRAMA,53,53,"","262,549",0
AlunaGeorge - I'm in Control,51,53,"","262,496",0
Slimane - Viens on s’aime,72,112,"","262,238",0
Loreen - Is It Love,75,2,(x1),"262,218",0
Emeli Sandé - Clown,14,70,"","262,128",0
Lucas & Steve - Up Till Dawn,--,102,"","262,108",0
Maître Gims - One Shot,--,116,"","262,048",0
Madame - MAREA,120,84,"","261,926",0
Ask Embla - Fathers Eyes,--,220,"","261,894",105
Luude & Mattafix - Big City Life,103,48,"","261,786",0
Макс Корж - Горы по колено,4,124,"","261,717",0
Nekfeu - On Verra,1,96,"","261,615",0
Tiziano Ferro - Potremmo Ritornare,22,66,"","261,356",0
Alvaro Soler - Loca,74,26,"","261,302",0
Vincent Gross - Ouzo,59,24,"","261,261",545
Curly Strings - Kauges Külas,--,752,"","261,152",91
Sam Fischer - This City,98,45,"","261,136",0
Zedd & Elley Duhé - Happy Now,79,51,"","261,088",0
Gestört aber GeiL - Wohin willst du,1,119,"","261,024",0
Major Lazer - Boom,4,93,"","260,963",0
Inna - More Than Friends,3,89,"","260,962",0
Leonard Cohen - You Want It Darker,25,6,"","260,798",0
Kent - Utan Dina Andetag,--,253,"","260,792",42
МОТ - Случайности не случайны,94,62,"","260,767",140
Nana Mouskouri - Guten Morgen Sonnenschein,5,119,"","260,469",0
Maxim - Sarutari Criminale,--,277,"","260,442",92
Giusy Ferreri - Volevo te,--,120,"","260,431",0
Clarisse Mây - Les Amazones,5,185,"","260,336",0
Ceza - Suspus,--,385,"","260,159",0
Salmo - 90MIN,36,69,"","260,093",0
Armin van Buuren - Heading Up High,--,115,"","260,010",0
"Kygo, Zara Larsson & Tyga - Like It Is",52,6,"","259,781",0
Marshmello & Farruko - Esta Vida,95,31,"","259,743",0
Majk Spirit - Všetky Oči Na Mne,--,364,"","259,625",0
Sia - Together,69,13,"","259,487",0
Soso Maness - Petrouchka,100,44,"","259,469",0
KAROL G - PROVENZA,37,79,"","259,430",0
South Club - Rock Star,--,208,"","259,284",0
Alessia Cara - Here,33,48,"","259,220",0
MONA & Basta - Ты так мне необходим,97,61,"","259,128",0
Capital Bra - Melodien,66,45,"","258,920",0
Fred De Palma - Paloma,99,53,"","258,893",0
Karl-Erik Taukar - Seitsme Tuule Poole,--,796,"","258,830",84
КУЧЕР & JANAGA - По щекам слёзы,69,90,"","258,662",0
Adel Tawil - Zuhause,--,111,"","258,328",0
Sido - Einer dieser Steine,48,54,"","258,164",0
"Mia Julia, Lorenz Büffel & Malle Anja - Der Zug hat keine Bremse",98,50,"","257,979",0
Grasu XXL - Deja Vu,--,272,"","257,844",0
Francesca Michielin - Vulcano,12,89,"","257,807",0
Becky Hill - Better Off without You,102,76,"","257,715",0
Dua Lipa & Angele - Fever,48,3,(x1),"257,700",0
"Alicia Keys - Empire State of Mind, Pt. 2",2,195,"","257,697",0
Sergey Shnurov - Мобильник,23,107,"","257,672","1,699"
Ott Lepland - Kuula,--,894,"","257,622",75
David Guetta - Sexy Bitch,--,217,"","257,606",0
Rasmus Seebach - Øde Ø,--,335,"","257,605",0
Celeste - Love Is Back,62,15,"","257,579",0
Nil Moliner - Libertad,1,187,"","257,397",0
"Takagi & Ketra, Elodie & Mariah - Ciclone",85,49,"","257,338",0
Biffy Clyro - Space,68,30,"","257,332",0
Marco Mengoni - Pronto a Correre,--,114,"","257,231",0
Grand Corps Malade - Retiens les rêves,98,23,"","257,155",0
"Kid Ink, Tyga, YG, Wale & Rich Homie Quan - Ride Out",41,19,"","257,137",0
Nicki Minaj - Super Freaky Girl,73,1,(x1),"257,113",0
Ofenbach - Paradise,80,53,"","256,832",0
Purple Disco Machine - Dished,92,60,"","256,641",0
THE LOX - Move,--,208,"","256,597",0
U2 - Atomic City,45,2,(x5),"256,572",0
Maan - Zo Kan Het Dus Ook,--,222,"","256,569",0
Slavik Pogosov - Монро,89,65,"","256,550",0
Dabro - На часах ноль-ноль,76,126,"","256,503",0
"Takagi & Ketra, Marco Mengoni & Frah Quintale - Venere e Marte",85,39,"","256,482",0
Dima Bilan - Держи,57,95,"","256,452",0
Елена Темникова - Не модные,43,90,"","256,383",0
Emma Heesters & Rolf Sanchez - Pa Olvidarte,--,204,"","256,132",0
Tiziano Ferro & Jovanotti - Balla per me,95,58,"","256,023",0
Meduza & Goodboys - Piece Of Your Heart,50,35,"","255,951",0
Marco Borsato - Mooi,7,86,"","255,803",0
Stefano Lentini - ‘O Mar For,93,78,"","255,727",0
Robbie Williams - Candy,1,96,"","255,663",0
BTS - Black Swan,29,1,(x3),"255,657",0
"ROSALÍA & Ozuna - Yo x Ti, Tu x Mi",77,17,"","255,637",0
Ghali - Casa Mia,104,30,"","255,622",951
Damso - Θ. Macarena,10,87,"","255,613",0
Summer Cem & Bausa - Casanova,93,75,"","255,597",0
Bastille - Laura Palmer,3,97,"","255,595",0
Alok & James Arthur - Work With My Love,69,12,"","255,540",0
Tina Turner - Proud Mary,14,3,(x1),"255,521",0
Will Ferrell & My Marianne - Husavik,54,16,"","255,484",0
Валентин Стрыкало - Наше лето,3,146,"","255,399",0
One Direction - Midnight Memories,9,1,(x2),"255,376",0
Sam Smith - I Feel Love,46,6,"","255,216",0
Issey Cross - Bittersweet Goodbye,110,55,"","254,693",0
İrem Derici - Kalbimin Tek Sahibine,--,290,"","254,655",0
Sandra Lyng - Play My Drum,--,169,"","254,559",0
Zivert - Многоточия,98,53,"","254,503",0
Afrojack & David Guetta - Hero,82,35,"","254,196",0
Loco Escrito - Adios,9,149,"","254,037",0
Ermal Meta & Fabrizio Moro - Non mi avete fatto niente,72,26,"","253,962",0
Elisa & Carl Brave - Vivere tutte le vite,111,77,"","253,874",0
The Chainsmokers - Side Effects,68,31,"","253,830",0
Stefflon Don & French Montana - Hurtin' Me,20,52,"","253,696",0
Beyoncé - Pray You Catch Me,17,15,"","253,476",0
Patrick Bruel - Pas eu le temps,60,90,"","253,400",0
Cardi B - Up,78,8,"","253,346",0
Nathan Dawe - Flowers,106,84,"","253,305",0
Rudimental & Major Lazer - Let Me Live,84,46,"","253,278",0
BoomDaBash - Don't Worry,104,64,"","253,132",0
RAYE - Natalie Don't,93,56,"","253,035",0
What's Up - Taxi,--,261,"","253,028",0
Анет Сай - СЛЁЗЫ,96,82,"","253,002",0
Gnarls Barkley - Crazy,2,147,"","252,870",342
Capital Bra - Cherry Lady,56,28,"","252,842",0
"David Guetta, Chris Willis & Cedric Gervais - Would I Lie to You",32,20,"","252,793",0
Ultimo - Tutto questo sei tu,80,42,"","252,673",124
Pháo - 2 Phút Hơn,66,69,"","252,651",0
Keiino - Spirit in the Sky,18,4,"","252,648",0
Florence + The Machine - Dog Days Are Over,34,46,"","252,556",0
Revolverheld - Immer noch fühlen,77,67,"","252,195",0
Alma - Dye My Hair,19,78,"","252,038",0
KeBlack - Bazardée,--,110,"","251,933",0
Black M - Mme Pavoshko,--,126,"","251,931",0
Okean Elzy - Не твоя війна,--,229,"","251,661",0
Paloma Faith - Can't Rely On You,45,58,"","251,646",0
Marwa Loud - Fallait pas,86,96,"","251,598",0
Cro - Bad Chick,--,103,"","251,565",0
Vasco Rossi - Siamo Qui,95,39,"","251,557",0
Donkeyboy - Crazy Something Normal,--,115,"","251,535",0
GAYAZOV$ BROTHER$ - Кредо,65,72,"","251,461",0
Galantis - Hunter,26,35,"","251,445",0
ZIAN - Show You,--,250,"","251,364",0
Мот - Соло,76,95,"","251,357",0
M-22 - First Time,97,117,"","251,257",0
Måneskin - CORALINE,68,30,"","251,167",0
Pizzera & Jaus - Eine ins Leben,--,329,"","251,116",0
LEA - Zu dir,55,104,"","251,027",0
Гузель Хасанова - Двое,37,87,"","250,826",0
Ultimo - Poesia senza veli,15,153,"","250,786",0
Мот & JONY - Лилии,112,75,"","250,672",0
Cat Stevens - Father and Son,19,70,"","250,613",0
Bonnie Tyler - Total Eclipse of the Heart,3,125,"","250,501",0
Anne-Marie x Aitch - Psycho,105,41,"","250,470",0
Nothing But Thieves - Sorry,4,78,"","250,444",0
Pharrell Williams - Come Get It Bae,9,72,"","250,354",0
Cali y El Dandee - Por Fin Te Encontré,--,209,"","250,255",0
Annalisa - Ragazza Sola,100,40,"","250,241",0
Sini Sabotage - Levikset repee,--,311,"","250,068",122
Madame Monsieur - Mercy,86,27,"","249,960",0
Dani Martín - Que Bonita la Vida,--,244,"","249,954",0
Martin Solveig - +1,6,92,"","249,686",0
Salmo - IL CIELO NELLA STANZA,81,87,"","249,554",0
Maejor Ali - Lolly,33,15,"","249,376",0
Capo Plaza - Tesla,72,82,"","249,361",0
Cardi B & Bruno Mars - Please Me,48,7,"","249,330",0
Cheryl Cole - Crazy Stupid Love,31,25,"","249,290",0
Taylor Swift - Out Of The Woods,18,1,(x1),"249,141",0
Takagi & Ketra - La luna e la gatta,90,71,"","249,071",0
Ramil' - Сон,89,57,"","249,061",0
Irama - La genesi del tuo colore,84,36,"","249,005",0
Sting - Desert Rose,1,140,"","248,984",0
Calvin Harris - Heatstroke,35,7,"","248,844",0
Niska - Médicament,92,40,"","248,687",0
Eelke Kleijn - Transmission,19,123,"","248,666",0
Vianney & Kendji Girac - Je suis fou,102,50,"","248,554",220
Tee Grizzley - Lions & Eagles,1,196,"","248,545",0
Until June - Sleepless,--,762,"","248,462",99
Isac Elliot - New Way Home,--,166,"","248,456",58
CJ - Whoopty,69,29,"","248,454",0
DJ Redblack & Stereoact - Sarà Perché Ti Amo,52,31,"","248,369",0
Showtek - Slow Down,--,113,"","248,330",0
Ellie Goulding - Something In the Way You Move,20,20,"","248,325",0
Gambi - Popopop,98,57,"","248,279",0
Erasure - Oh L'amour,79,19,"","248,215",0
Ana Mena - Madrid City,14,105,"","248,141",0
DJ Snake - A Different Way,30,20,"","248,138",0
Giorgia - Credo,--,104,"","247,942",0
Madame - IL BENE NEL MALE,82,22,"","247,767",0
Jason Mraz - I Won't Give Up,6,89,"","247,480",71
Tiziano Ferro - Lento / Veloce,17,90,"","247,373",0
Элджей - 360º,78,85,"","247,274",0
andreas odbjerg - i morgen er der også en dag,--,443,"","247,197",0
Logic & Rag'n'Bone Man - Broken People,54,30,"","247,195",0
Ludovico Einaudi - Nuvole Bianche,5,91,"","247,022",0
Zhang Zhe Han - Unfinished Journey,24,1,(x3),"246,805",0
The Proclaimers - I'm Gonna Be,--,203,"","246,747",182
Harry Styles - Lights Up,46,2,(x2),"246,632",0
Calvin Harris - Sweet Nothing,36,50,"","246,541",68
Bigflo & Oli & Petit Biscuit - Demain,88,61,"","246,421",0
Bizzey - Traag,--,122,"","246,390",0
I Virtuosi Italiani & Daniel Hope - Experience,19,84,"","246,377",0
Sollar - Cheat Code,29,83,"","246,329",0
Sound Of Legend - Some Kind Of Kiss,98,59,"","246,197",0
Deorro - Perdoname,--,103,"","246,161",0
Sigma - Glitterball,57,64,"","246,146",0
Burna Boy - For My Hand,96,22,"","246,117",0
Trey Songz - Na Na,10,79,"","246,095",0
BTS - ON,17,1,(x3),"245,878",0
Annalisa - Il mondo prima di te,82,52,"","245,868",0
Chris Brown - Questions,54,21,"","245,857",0
Lazza - 100 MESSAGGI,99,33,"","245,805","2,096"
"Ed Sheeran, Chris Stapleton & Bruno Mars - BLOW",51,10,"","245,686",0
Arash - Dooset Daram,77,81,"","245,389",0
Felix Jaehn - Do It Better,110,45,"","245,295",0
Carl Brave - Posso,78,97,"","245,275",0
Kings of Leon - Waste a Moment,51,25,"","245,232",0
Męskie Granie Orkiestra 2018 - Początek,--,456,"","245,201",0
Rauf & Faik - колыбельная,32,82,"","245,191",0
Trinix Remix - Bloody Mary,43,8,"","245,118",0
Jovanotti - Ti Porto Via Con Me,--,123,"","245,050",0
Miley Cyrus - Adore You,44,68,"","244,914",0
Maître Gims - Tu vas me manquer,6,91,"","244,887",0
KAMRAD - Feel Alive,77,67,"","244,871",0
Stubete Gäng - Göschene Airolo,--,252,"","244,749",458
R.E.M. - Losing My Religion,--,235,"","244,748",100
KSI - Holiday,94,17,"","244,351",0
XOLIDAYBOY - Мания,67,99,"","244,350",0
Angèle & Damso - Démons,93,37,"","244,175",0
Loredana Bertè - Cosa ti aspetti da me,79,47,"","244,112",0
Johnny Cash - Hurt,6,39,"","244,058",0
"Marteria, Miss Platnum & Yasha - Lila Wolken",--,132,"","244,050",0
Reamonn - Supergirl,3,171,"","244,042",69
Sickick - I Can Feel It,69,22,"","243,984",0
The Night Game - Once In a Lifetime,68,74,"","243,876",0
Fedez & Robert Miles - Bimbi per strada,98,44,"","243,828",0
Jason Derülo - Colors,69,41,"","243,698",0
The 1975 - Chocolate,27,78,"","243,611",0
Sportfreunde Stiller - Das Geschenk,56,62,"","243,341",0
Jason Derülo - Kiss the Sky,38,58,"","243,204",0
Imagine Dragons - Warriors,23,18,"","243,181",0
Kings of Leon - Wait For Me,40,18,"","243,118",0
Diplo & SIDEPIECE - On My Mind,15,29,"","243,115",0
LINKIN PARK - Heavy,35,22,"","243,114",0
Leningrad - В Питере - пить,--,131,"","243,101",0
Сява - Без повода,72,86,"","243,101",0
Guns N' Roses - Knockin' on Heaven's Door,--,236,"","242,981",0
Elbow - One Day Like This,13,78,"","242,903",0
Carlos Vives & Sebastian Yatra - Robarte un Beso,--,152,"","242,787",0
"Dimitri Vegas, Martin Garrix & Like Mike - Tremor",11,63,"","242,783",0
LP - The One That You Love,75,35,"","242,735",0
Megan Thee Stallion - Savage Remix,68,6,"","242,341",0
Elodie - Guaranà,114,72,"","242,058",0
Milky Chance - Down By the River,--,127,"","241,975",0
Pink Floyd - Wish You Were Here,1,192,"","241,953",107
Morat & Juanes - Besos En Guerra,--,212,"","241,886",0
Young T & Bugsey - Strike a Pose,86,94,"","241,860",0
Feder - Breathe,91,98,"","241,727",0
Rúzsa Magdolna - Egyszer,--,522,"","241,697",0
Ben Zucker - Na und,11,79,"","241,695",0
The Rolling Stones & Purple Disco Machine - Mess It Up,79,5,"","241,653",0
"Alok, Sigala & Ellie Goulding - All By Myself",90,16,"","241,481",0
Fabio Rovazzi - Senza pensieri,85,52,"","241,402",0
"Fat Joe, DJ Khaled & Amorphous - Sunshine",84,37,"","241,371",0
Bianka - Я не отступлю,--,210,"","241,331",0
Maître Gims - Laissez passer,10,88,"","241,291",0
Kate Bush - Wuthering Heights,40,45,"","241,224",0
Tiziano Ferro - Buona,60,16,"","241,094",0
Oceana - Cry Cry,--,426,"","241,081",97
5 Seconds of Summer - Amnesia,10,1,(x1),"240,962",0
Bob Sinclar - I Believe,101,82,"","240,921",0
Joya Marleen - Nightmare,--,210,"","240,898",0
ItaloBrothers - This Is Nightlife,16,88,"","240,897",0
Robin Schulz & HUGEL - I Believe I'm Fine,30,64,"","240,876",0
Tom Walker - Better Half of Me,95,64,"","240,828",0
Sigala & Talia Mar - Stay the Night,103,46,"","240,703",0
Machete - Нежность,2,192,"","240,677",0
Kamazz - Как ты там,46,103,"","240,643",0
Kendji Girac - Eva,104,47,"","240,574",0
Joey Montana - Picky,--,158,"","240,439",0
Oasis - Don't Look Back In Anger,12,21,"","240,431",0
Zhang Zhe Han - Primordial Theater,35,3,(x1),"240,411",0
Claudio Capéo - Riche,4,117,"","240,387",0
"Alexandre Desplat, Emmanuel Pahud & Orchestre national de France - Girl with a Pearl Earring",1,189,"","240,385",0
Maroon 5 - Daylight,52,57,"","240,366",0
Céline Dion - Ashes,38,5,"","240,362",0
Wisin - Adrenalina,--,118,"","240,276",0
Jnr Choi - To the Moon,29,6,"","240,263",0
Remo Forrer - Watergun,16,12,"","240,228",0
"J Balvin, USHER & DJ Khaled - Dientes",53,11,"","239,960",0
Jovanotti - Le canzoni,90,134,"","239,948",0
Zivert - Del Mar,93,55,"","239,927",0
Lady Antebellum - Need You Now,--,218,"","239,888",0
Loco Escrito - Punto,5,152,"","239,696",0
