Artist and Title,Days,Pk,(x?),Total,Today
Jung Kook - GOLDEN,214,1,(x6),"1,291,249","2,162"
Macklemore - GEMINI,201,1,(x4),"1,290,544",0
Panic! At the Disco - Pray For the Wicked,260,6,"","1,288,382",0
Cro - tru.,308,38,"","1,278,860",0
Yung Hurn - 1220,297,32,"","1,269,930",0
Пошлая Молли - 8 способов как бросить…,104,133,"","1,262,819",0
Aya Nakamura - AYA,293,12,"","1,260,993",0
RAF Camora - ZENIT RR,237,23,"","1,257,084",0
Lana Del Rey - Ultraviolence,185,44,"","1,255,973","1,725"
Samra - Jibrail & Iblis,298,25,"","1,253,133",0
Helene Fischer - Rausch,319,35,"","1,253,073",0
"Tyler, The Creator - CALL ME IF YOU GET LOST",125,1,(x2),"1,252,425",0
kizaru - BORN TO TRAP,228,32,"","1,250,725",108
Bob Marley & The Wailers - Legend – The Best Of Bob Marley & The Wailers,300,10,"","1,250,492","3,044"
Markul - Sense Of Human,422,46,"","1,250,219",25
Bruce Springsteen - Letter To You,152,1,(x7),"1,246,851",0
lil krystalll - NO LABEL,340,81,"","1,245,378",0
BLANCO - Blu Celeste,412,47,"","1,243,087",0
Mumford & Sons - Delta,217,5,"","1,242,429",0
Trettmann - #DIY,366,33,"","1,242,149",0
Little Mix - Confetti,172,2,(x7),"1,239,666",0
Luchè - Potere,188,76,"","1,238,681",0
Shindy - DREAMS,224,46,"","1,238,076",0
Freeze corleone - LMF,366,26,"","1,236,515",0
Naps - Pochon bleu,226,66,"","1,235,928",0
MAYOT - GHETTO GARDEN,348,82,"","1,233,732",0
Sarah Connor - HERZ KRAFT WERKE,307,38,"","1,231,636",0
Central Cee - 23,140,1,(x7),"1,231,265",0
Migos - Culture III,114,1,(x10),"1,231,085",0
Jul - Dans ma paranoïa,55,95,"","1,229,547","2,008"
Azet & Zuna - Super Plus,274,30,"","1,228,942",0
Loredana - KING LORI,296,25,"","1,228,066",0
Платина - Опиаты Круг,144,77,"","1,227,563",0
Bad Bunny - EL ÚLTIMO TOUR DEL MUNDO,156,6,"","1,227,359",111
21 Savage - Issa Album,182,2,(x1),"1,225,041",0
blink-182 - ONE MORE TIME...,146,3,(x7),"1,221,857",158
Troye Sivan - Something To Give Each Other,151,3,(x7),"1,217,318","4,620"
Massimo Pericolo - Scialla Semper,233,88,"","1,217,138",120
Angèle - Brol La Suite,296,22,"","1,217,102",0
ATL - Лимб,282,92,"","1,216,104",0
John Mayer - Sob Rock,164,4,"","1,214,439",82
MONATIK - LOVE IT ритм,411,61,"","1,211,087",0
Avicii - TIM,117,1,(x7),"1,209,866",0
Би-2 - Горизонт событий,111,110,"","1,208,156",0
DaBaby - BLAME IT ON BABY,129,1,(x6),"1,207,632",0
Tayc - Fleur froide,354,22,"","1,205,268",0
Lazza - J,167,44,"","1,202,519",130
Nicki Minaj - Pink Friday 2,102,1,(x17),"1,198,453","1,085"
Burna Boy - I Told Them...,171,2,(x2),"1,197,849",272
KAROL G - MAÑANA SERÁ BONITO,232,9,"","1,197,136","1,209"
Chris Brown - Heartbreak On a Full Moon,168,2,(x1),"1,196,874",0
Lil Uzi Vert - Luv Is Rage 2,104,2,(x14),"1,194,254",0
AC/DC - POWER UP,135,1,(x5),"1,193,381",0
Ghali - Album,346,77,"","1,193,017",0
Miyagi & Эндшпиль - HATTORI,379,14,"","1,192,259",646
Монеточка - Раскраски для взрослых,314,98,"","1,190,704",0
Capo Plaza - PLAZA,291,16,"","1,190,417",311
Veysel - Hitman,291,28,"","1,189,854",0
Jul - Émotions,2,166,"","1,188,175",193
C. Tangana - El Madrileño,70,130,"","1,182,206",409
BLACKPINK - BORN PINK,136,1,(x8),"1,181,789",0
Lana Del Rey - Born to Die – Paradise Edition,260,53,"","1,179,038","2,018"
Summer Cem - Endstufe,259,32,"","1,176,271",0
Peter Fox - Stadtaffe,61,77,"","1,175,015",791
Little Mix - LM5,141,1,(x6),"1,174,229",0
Franco126 - Stanza Singola,280,101,"","1,172,425",0
Ernia - Gemelli,369,65,"","1,167,194",0
Gemitaiz - Davide,235,62,"","1,165,290",0
Djadja & Dinaz - Dans l'arène,137,83,"","1,160,237",0
Frank Ocean - Channel ORANGE,27,46,"","1,159,502",722
21 Savage - i am > i was,97,1,(x22),"1,156,716",0
"Kristen Anderson-Lopez & Robert Lopez, Idina Menzel, Kristen Bell & Christophe Beck - Frozen 2",249,86,"","1,155,093",256
Buena Vista Social Club - Buena Vista Social Club,177,37,"","1,153,018",0
Timal - Trop chaud,186,31,"","1,151,537",0
Kid Cudi - Man On the Moon III: The Chosen,98,2,(x8),"1,150,584",0
BTS - Love Yourself 結 'Answer',126,3,(x3),"1,149,720",0
The Beatles - Abbey Road,126,11,"","1,147,797","1,365"
Eminem - Curtain Call,348,25,"","1,147,114",0
Khalid - Suncity,171,2,(x2),"1,143,082",0
Florence + the Machine - Dance Fever,143,2,(x6),"1,141,359",0
MORGENSHTERN - MILLION DOLLAR: BUSINESS,367,23,"","1,140,023",0
Cigarettes After Sex - Cigarettes After Sex,71,62,"","1,133,182",502
Emis Killa & Jake La Furia - 17,246,55,"","1,128,147",101
Cro - trip,296,32,"","1,127,665",0
Artik & Asti - Миллениум Х,338,65,"","1,127,440",260
Marwa Loud - Loud,248,30,"","1,124,518",0
Baby Sleep Music - Lullaby Moments,6,166,"","1,118,144",0
Peter Fox - Love Songs,359,29,"","1,116,582","1,805"
Bo Burnham - Inside,167,8,"","1,116,449",0
Bad Bunny - nadie sabe lo que va a pasar mañana,167,4,"","1,111,295",923
JONY - Список твоих мыслей,327,68,"","1,109,230",72
Gunna - a Gift & a Curse,118,1,(x5),"1,109,182",0
BLACKPINK - THE ALBUM,131,2,(x20),"1,108,167",0
Laylow - TRINITY,163,36,"","1,106,749",0
Maluma - 11:11,174,7,"","1,105,857",0
Meek Mill - Championships,124,2,(x7),"1,105,191",0
Tedua - Vita vera mixtape: Aspettando la Divina Commedia,154,65,"","1,104,628",144
SXTN - Leben am Limit,363,93,"","1,103,682",0
Offset - FATHER OF 4,104,2,(x8),"1,102,002",0
Jul - C'est pas des LOL,218,28,"","1,101,977",190
Clara Luciani - Cœur,388,32,"","1,101,511",0
RAYE - My 21st Century Blues,202,4,"","1,101,384","1,543"
Gunna - DRIP SEASON 4EVER,114,2,(x8),"1,099,115",0
DJ Khaled - Grateful,93,2,(x4),"1,095,357",0
J Hus - Common Sense,298,71,"","1,092,207",0
AYLIVA - Schwarzes Herz,302,25,"","1,089,139","1,635"
Jul - Cœur blanc,228,10,"","1,085,882",424
Bring Me The Horizon - POST HUMAN: SURVIVAL HORROR,157,3,(x6),"1,083,856",109
J Balvin & Bad Bunny - OASIS,119,9,"","1,083,276",0
Lil Baby & Gunna - Drip Harder,147,3,(x1),"1,083,234",0
"KIDS SEE GHOSTS, Kanye West & Kid Cudi - KIDS SEE GHOSTS",110,1,(x3),"1,083,025",0
Luciano - MILLIES,257,26,"","1,082,635",0
Verschiedene Interpreten - Die Eiskönigin Völlig Unverfroren,111,75,"","1,077,310",0
Bigflo & Oli - La vraie vie,311,44,"","1,076,930",0
Morad - Reinsertado,185,8,"","1,074,824",298
Juju - Bling Bling,304,38,"","1,073,843",0
Sam Smith - Love Goes,163,2,(x7),"1,073,490",0
Tayc - NYXIA : Tome III,264,26,"","1,073,146",0
Bonez MC & RAF Camora - Palmen aus Plastik 3,261,23,"","1,072,614",118
Lil Uzi Vert - Eternal Atake,103,1,(x12),"1,072,250",0
Teddy Swims - I've Tried Everything But Therapy,195,15,"","1,071,045","3,007"
Bring Me the Horizon - amo,165,1,(x2),"1,069,724",0
LEA - Treppenhaus,298,28,"","1,066,949",0
"Baby Lullaby Academy - Baby Lullaby: Relaxing Piano Lullabies and Natural Sleep Aid for Baby Sleep Music, Vol. 2",104,90,"","1,065,788",615
Slipknot - We Are Not Your Kind,127,2,(x6),"1,065,242",0
Bonez MC - Hollywood,251,17,"","1,064,099",0
Melanie Martinez - K-12,143,7,"","1,063,463",0
"Jah Khalib - Если чё, я Баха",311,86,"","1,057,404",0
Joji - Nectar,150,1,(x1),"1,054,554",0
The 1975 - Being Funny In a Foreign Language,208,5,"","1,052,764",0
5 Seconds of Summer - Youngblood,166,3,(x1),"1,048,861",0
Скриптонит - Свистки и бумажки,351,53,"","1,048,432",0
Various Artists - Fifty Shades Freed,175,14,"","1,045,846",0
Avicii - Avīci,124,3,(x5),"1,041,625",0
Taylor Swift - THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,47,1,(x20),"1,036,221","21,040"
Jul - La zone en personne,175,36,"","1,033,475",137
Timal - Caliente,232,32,"","1,033,149",0
Skepta - Ignorance is Bliss,163,3,(x6),"1,032,149",0
Kollegah & Farid Bang - Jung Brutal Gutaussehend 3,237,25,"","1,031,829",0
Drake - Care Package,117,1,(x4),"1,029,731",0
Rain Sounds - To Fall Asleep To,323,119,"","1,029,210","1,977"
Guè Pequeno - Sinatra,247,50,"","1,026,535",0
Robbie Williams - The Christmas Present,160,3,(x1),"1,026,065",0
Lil Baby - It's Only Me,155,1,(x7),"1,024,555",0
Night Skinny - Mattoni,191,69,"","1,023,510",0
TOOL - Fear Inoculum,115,5,"","1,019,675",400
Lil Kleine - Alleen,210,98,"","1,018,533",0
Luciano - Majestic,217,18,"","1,016,583",0
Dua Lipa - Radical Optimism,54,1,(x7),"1,015,255","18,533"
Charlie Puth - Voicenotes,164,4,"","1,013,336",0
Florence + The Machine - High As Hope,112,5,"","1,013,090",0
Tame Impala - The Slow Rush,144,3,(x1),"1,010,263",0
The 1975 - A Brief Inquiry Into Online Relationships,201,9,"","1,009,003",0
Пошлая Молли - PAYCHECK - EP,196,70,"","1,006,115",0
Thorbjørn Egner - Dyrene i Hakkebakkeskogen,--,457,"","1,004,122",296
Lazza - Re Mida,205,65,"","1,003,642",0
PNL - Que la famille,11,103,"","999,731",124
Jul - Indépendance,204,21,"","999,296",111
OG Buda - FREERIO,295,65,"","998,844",0
The Rolling Stones - Hackney Diamonds,112,1,(x7),"998,326",91
Rkomi - Dove gli occhi non arrivano,186,68,"","996,606",0
Nimo - K¡K¡,285,39,"","994,857",0
Nej - Sos,233,35,"","994,373",0
"Madison Reyes, Charlie Gillespie, Cheyenne Jackson & Savannah Lee May - Julie and The Phantoms: Season 1",156,7,"","992,268",0
NF - HOPE,185,1,(x4),"990,990",0
Chris Brown - Breezy,115,3,(x7),"988,771",0
BTS - MAP OF THE SOUL : PERSONA,79,1,(x3),"988,701",0
André Hazes - Alle 40 Goed,--,234,"","986,713",0
Joji - BALLADS 1,178,10,"","983,363",0
Скриптонит - Уроборос: Зеркала,118,89,"","982,013",0
Lorde - Solar Power,100,1,(x2),"981,206",0
HammAli & Navai - JANAVI,199,68,"","980,567",158
Various Artists - Trolls,186,58,"","978,368",0
"OG BUDA - Cкучаю, Но Работаю",403,44,"","978,007","1,777"
ATL - Радио Апокалипсис,309,62,"","977,667",321
Djadja & Dinaz - On s'promet,3,171,"","975,267",0
Boulevard Depo - RAPP2,177,73,"","974,951",0
Arctic Monkeys - Favourite Worst Nightmare,25,145,"","973,224",160
Leto - 17%,245,26,"","973,130",0
Werenoi - Telegram,273,53,"","972,507",510
Lil Wayne - Tha Carter V,83,1,(x7),"971,708",0
Ufo361 - VVS,228,27,"","971,391",0
PLK - Enna Boost,267,33,"","970,268",0
Niro - Sale môme,236,27,"","969,117",0
Capital Bra - CB7,232,23,"","969,061",0
The Weeknd - Beauty Behind the Madness,50,64,"","967,695",85
FRIENDLY THUG 52 NGG - Cruiser Aurora,242,129,"","967,572","1,839"
T-Fest - Молодость 97',168,61,"","966,673",0
Jul - Extraterrestre,189,18,"","966,026",369
Grzegorz Turnau & Magda Umer - Kolysanki-Utulanki,--,486,"","964,037",395
Sofia Carson - Purple Hearts,94,3,(x4),"964,011",0
Miami Yacine - Casia Deluxe,284,30,"","963,212",0
Travis Scott - Rodeo,53,37,"","962,968",213
Kygo - Golden Hour,119,2,(x7),"962,777",0
Naps - À l'instinct,192,36,"","962,064",0
Zola - Survie,201,28,"","960,607",0
The Chainsmokers - Memories...Do Not Open,192,18,"","957,773",0
Djadja & Dinaz - ALPHA,278,31,"","957,206",259
Moha La Squale - Bendero,211,35,"","956,539",0
Koba laD - VII,198,32,"","955,276",0
Nekfeu - Feu,8,101,"","955,202",180
Vegedream - Marchand de sable,218,38,"","954,728",0
Eva - Queen,257,36,"","951,976",0
"Benny Andersson, Björn Ulvaeus & Lily James - Mamma Mia Here We Go Again",206,90,"","951,641",408
Naps - On est fait pour ça,138,44,"","951,329",0
Maes - Omerta,244,23,"","950,187",447
Dr. Dre - 2001,62,16,"","950,150",135
FACE - SLIME,165,67,"","949,438",215
Carl Brave x Franco 126 - Polaroid 2.0,96,102,"","947,850",0
Koba laD - L' affranchi,203,30,"","947,649",0
PLK - Enna,216,25,"","947,574",0
Pizzera & Jaus - unerhört solide,--,241,"","945,453",87
Bushido - Black Friday,228,39,"","943,841",0
Camila Cabello - Romance,119,1,(x3),"943,558",0
Tayc - Fleur froide - Second état : la cristallisation,218,19,"","943,539",0
Jack Harlow - Come Home The Kids Miss You,94,1,(x7),"943,127",0
"SleepTherapy - Brown Noise: Loops for Relaxation, Deep Sleep, Meditation, And Babies",368,125,"","941,216","1,902"
AYLIVA - Weisses Herz,273,42,"","939,803",236
Егор Крид - Что они знают,209,107,"","939,491",0
Ronisia - Ronisia,261,25,"","937,762",0
Baby Keem - The Melodic Blue,122,3,(x1),"936,348",0
OG Buda - FREERIO 2,303,38,"","933,786",150
Bruce Springsteen - Western Stars,139,4,"","933,317",50
Jah Khalib - E.G.O.,218,44,"","932,720",0
Kaza - Heartbreak Life,209,34,"","932,105",0
GONE.Fludd - BOYS DON'T CRY,276,82,"","931,908",0
50 Cent - Get Rich or Die Tryin',30,39,"","930,552",767
London Grammar - Californian Soil,139,3,(x11),"929,239",0
Damso - QALF,225,16,"","929,142",0
DJ Khaled - Father of Asahd,86,1,(x6),"927,000",0
Nimo & Capo - Capimo,191,34,"","926,800",0
J Hus - Big Conspiracy,179,9,"","924,117",0
Liam Gallagher - As You Were,218,4,"","924,027",0
Don Toliver - Heaven Or Hell,106,2,(x7),"923,978",0
MERO - YA HERO YA MERO,195,19,"","923,832",0
Anne-Marie - Speak Your Mind,169,6,"","922,055",0
Orelsan - La fête est finie - EPILOGUE,175,39,"","920,528",0
Maluma - F.A.M.E.,167,16,"","919,279",0
Lil Nas X - 7 - EP,106,2,(x7),"918,839",0
AC/DC - Back In Black,30,35,"","917,869","1,267"
Lil Baby & Lil Durk - The Voice of the Heroes,109,2,(x5),"916,194",0
twenty one pilots - Scaled And Icy,92,3,(x2),"914,620",0
"Lin-Manuel Miranda, Germaine Franco & Encanto - Cast - Encanto: La fantastique famille Madrigal",149,43,"","914,400",165
"CantaJuego - CantaJuego, Vol. 1",--,273,"","913,881",458
MACAN - 12,306,54,"","913,781",642
Arcade Fire - Everything Now,117,2,(x6),"912,704",0
Calcutta - Mainstream,--,201,"","912,618",121
Coez - È sempre bello,265,73,"","911,379",0
Ernia - 68,128,89,"","911,109",0
Drake - For All The Dogs,45,1,(x14),"910,971",0
PHARAOH - Million Dollar Depression,201,37,"","910,711",0
Don Toliver - Life Of A Don,76,1,(x9),"906,581",0
Jul - Loin du monde,162,24,"","906,111",177
Myke Towers - Easy Money Baby,30,73,"","903,551",449
Guè - GVESVS,214,56,"","902,684",239
Josman - M.A.N,188,27,"","902,374",0
AnnenMayKantereit - Es ist Abend und wir sitzen bei mir,235,30,"","901,275",127
Maes - Réelle vie 3.0,237,17,"","900,865",0
Rich The Kid - The World Is Yours,127,3,(x8),"900,169",0
Gorillaz - Cracker Island,113,1,(x12),"898,160",0
Norah Jones - Come Away With Me,10,44,"","897,117",156
Salmo - FLOP,227,41,"","896,723",0
Jul - La machine,182,22,"","896,563",113
Trettmann & KitschKrieg - #DIY,274,75,"","892,086",0
Gzuz & Bonez MC - High & Hungrig 2,178,129,"","892,063",0
Ultimo - Solo,288,63,"","891,789",281
Franglish - Monsieur,196,41,"","889,980",0
Guè Pequeno - Mr. Fini,307,41,"","889,019",0
Marco Mengoni - MATERIA,207,43,"","887,736",0
Tedua - La Divina Commedia,369,49,"","884,628","3,225"
Imen Es - Nos vies,249,38,"","884,114",0
Sam Smith - Gloria,125,1,(x9),"883,260",0
Zivert - Vinyl #2,254,54,"","881,918",0
Gazo & Tiakola - LA MELO EST GANGX,187,13,"","878,730","2,973"
Taylor Swift - THE TORTURED POETS DEPARTMENT,47,1,(x1),"877,437","14,886"
Various Artists - Spider-Man: Into the Spider-Verse,179,24,"","877,126",0
"Miyagi & Эндшпиль - Hajime, Pt. 2",72,151,"","873,725",64
Shawn Mendes - Wonder,118,1,(x7),"872,803",0
Noyz Narcos - Enemy,140,77,"","871,391",0
Ezhel - Müptezhel,--,431,"","870,898",158
Loboda - H2LO,194,92,"","870,609",0
Djadja & Dinaz - Drôle de mentalité,230,29,"","870,434",300
RIN - Planet Megatron,174,38,"","870,059",0
"Selena Gomez, OneRepublic & YUNGBLUD - 13 Reasons Why: Season 2",99,4,"","869,058",0
104 - КИНО БЕЗ СИГАРЕТ,123,56,"","867,353",0
kizaru - Яд,105,56,"","866,858",0
Zkr - Caméléon,181,24,"","865,585",0
D-Block Europe - The Blue Print – Us Vs. Them,226,19,"","863,943",296
Tom Walker - What a Time To Be Alive,168,14,"","863,674",0
Lacrim - R.I.P.R.O 3,166,22,"","863,474",0
Олег Анофриев & Эльмира Жерздева - Бременские музыканты,2,194,"","861,948",834
Shiva - Milano Demons,224,49,"","860,852",356
Bonez MC & Raf Camora - Palmen aus Plastik,46,110,"","860,405",0
Zuna - Mele7,242,50,"","860,037",0
Pinguini Tattici Nucleari - Fake News,302,66,"","855,862",575
Miley Cyrus - SHE IS COMING,87,1,(x5),"855,571",0
Lana Del Rey - Blue Banisters,122,7,"","852,322",0
"Peter Plate, Ulf Leo Sommer & Bibi und Tina - Bibi und Tina",225,86,"","852,195","1,632"
Geolier - IL CORAGGIO DEI BAMBINI - ATTO II,370,70,"","850,567","1,494"
The Kid LAROI - F*CK LOVE 3+: OVER YOU,115,5,"","848,439",0
Егор Крид - PUSSY BOY,257,60,"","848,388",0
French Montana - Jungle Rules,83,5,"","848,069",0
SALUKI - WILD EA$T,371,58,"","848,003","1,407"
Mahmood - Gioventù Bruciata,191,13,"","846,868",0
K.I.Z - Rap über Hass,163,34,"","845,195",0
Booba - Nero nemesis,24,164,"","844,902",0
Lynda - Papillon,206,59,"","843,448",0
Lana Del Rey - Born to Die,73,85,"","842,710",931
Grand Corps Malade - Mesdames,288,35,"","842,565",0
ABBA - ABBA Gold,160,21,"","842,188",0
Baby Gang - INNOCENTE,228,13,"","842,080",654
Luciano - Eiskalt,163,24,"","840,553",0
Various Artists - Vaiana,41,94,"","840,153",21
London Grammar - Truth Is a Beautiful Thing,178,13,"","839,619",0
Rkomi - Io In Terra,152,91,"","839,025",0
Bonez MC - Hollywood Uncut,180,23,"","837,977",0
Negramaro - Amore che torni,239,75,"","836,061",0
"Young Stoner Life, Young Thug & Gunna - Slime Language 2",80,1,(x8),"835,936",0
Ava Max - Diamonds & Dancefloors,116,3,(x2),"835,070",0
Rihanna & Tems - Black Panther: Wakanda Forever - Music From and Inspired By,96,3,(x11),"834,664",0
Jul - Inspi d'ailleurs,127,35,"","834,057",0
Future - High Off Life,83,1,(x6),"833,577",0
Aya Nakamura - Journal intime,100,55,"","833,266",99
PHARAOH - PHILARMONIA,263,34,"","832,957",382
RK - Insolent,197,31,"","832,260",0
Lady Gaga - The Fame Monster,8,91,"","830,431",740
Calcutta - Evergreen,164,90,"","830,166",0
Пошлая Молли - 8 Способов как бросить...,300,79,"","828,325",591
Tyga - Legendary,89,3,(x5),"828,106",0
SCH - Deo Favente,137,52,"","826,296",208
Niall Horan - Heartbreak Weather,111,3,(x2),"823,943",0
1PLIKÉ140 - 1PLIKTOI,228,29,"","823,878",0
The Strokes - The New Abnormal,82,4,"","821,937",0
Fally Ipupa - Formule 7,220,33,"","820,588",626
Foo Fighters - Medicine at Midnight,94,1,(x3),"820,320",0
Quavo - QUAVO HUNCHO,83,1,(x8),"819,132",0
Fred again.. - Actual Life 3,137,4,"","815,957",0
Jul - La tête dans les nuages,141,29,"","815,191",0
Beyoncé - Lemonade,79,2,(x3),"814,992",0
Michael Kiwanuka - KIWANUKA,140,3,(x2),"814,586",17
Benson Boone - Fireworks & Rollerblades,75,5,"","813,893","7,603"
Mariah Carey - Merry Christmas,183,5,"","813,588",0
RAF Camora - XV,184,24,"","813,140",441
Coldplay - Kaleidoscope EP,91,2,(x2),"813,130",0
Thirty Seconds to Mars - America,123,4,"","812,827",0
Lil Durk - 7220,123,1,(x3),"812,514",0
Kraftklub - KARGO,208,28,"","809,034",0
Zkr - Dans les mains,181,24,"","806,507",0
AK Ausserkontrolle - A.S.S.N. 2,197,31,"","805,110",0
Guè & DJ Harsh - Fastlife 4,66,147,"","803,890",447
Jonas Brothers - Happiness Begins,121,3,(x2),"803,879",0
Hamza - Paradise,182,28,"","803,523",0
AK Ausserkontrolle - XY,217,42,"","802,739",0
J. Cole - 2014 Forest Hills Drive,42,58,"","802,156",0
Jul - C'est quand qu'il s'éteint,183,26,"","801,480",630
Gemitaiz - Nonostante Tutto,12,186,"","800,999",0
Tame Impala - Currents,3,104,"","800,063",135
Vasco Rossi - Vasco Modena Park,67,108,"","799,261",255
Kontra K - Für den Himmel durch die Hölle,216,29,"","798,145",0
LEA - Fluss,227,35,"","797,680",0
Bushido - Mythos,161,30,"","796,881",0
MORGENSHTERN - ЛЕГЕНДАРНАЯ ПЫЛЬ,237,48,"","795,889",0
Asake - Work Of Art,139,6,"","794,605",162
Frah Quintale - Regardez Moi,127,135,"","793,032",0
Capital Bra - Allein,167,39,"","791,900",0
KC Rebell - Hasso,175,31,"","791,371",0
Summer Walker - Still Over It,110,3,(x4),"790,496",0
Gzuz - Gzuz,184,23,"","790,447",0
Shirin David - Bitches brauchen Rap,214,31,"","790,033",0
163ONMYNECK - NO OFFENCE,248,63,"","789,047",0
BTS - Love Yourself 轉 'Tear',95,1,(x2),"788,404",0
Oasis - Time Flies... 1994-2009,89,84,"","787,932",0
6ix9ine - DAY69,56,2,(x6),"786,614",0
Stormzy - Gang Signs & Prayer,213,74,"","786,583",0
Kanye West - The College Dropout,70,9,"","781,801",0
Foo Fighters - Concrete and Gold,80,2,(x2),"780,132",0
Machine Gun Kelly - Hotel Diablo,101,5,"","779,812",0
"Volbeat - Rewind, Replay, Rebound",151,12,"","779,336",0
Various Artists - Christmas Album,213,20,"","778,544",0
NewJeans - NewJeans 2nd EP 'Get Up',77,2,(x6),"778,370",83
Juice WRLD - Fighting Demons,69,1,(x1),"775,599",0
Mark Ronson - Late Night Feelings,144,5,"","775,015",0
The National - First Two Pages of Frankenstein,105,1,(x6),"773,654",0
Элджей - Sayonara Boy ろ,260,101,"","772,863",0
Kontra K - Vollmond,192,29,"","771,494",0
Tyla - TYLA,85,5,"","770,751","3,730"
Shay - Antidote,134,30,"","769,742",0
Various Artists - Aladdin,168,20,"","768,529",0
Lacrim - Persona Non Grata,178,28,"","768,256",0
Varios Artistas - Barbie The Album,86,3,(x2),"767,359",0
Stray Kids - 5-STAR,143,1,(x2),"765,060",243
